date,meantemp,humidity,wind_speed,meanpressure,year,month,day,meantemp_lag1,meantemp_roll_mean
2014-09-10,28.75,77.5,4.875,1003.25,2014,9,10,31.0,29.267857142857142
2014-09-11,26.57142857,85.71428571,17.825,1005.571429,2014,9,11,28.75,29.08163265285714
2014-09-12,28.5,73.0,1.625,1005.125,2014,9,12,26.57142857,29.367346938571426
2014-09-13,29.375,68.25,4.1625,1004.0,2014,9,13,28.5,29.492346938571426
2014-09-14,29.125,65.5,6.7125,1004.25,2014,9,14,29.375,29.224489795714284
2014-09-15,29.625,63.125,6.7125,1004.25,2014,9,15,29.125,28.992346938571426
2014-09-16,30.625,65.125,6.25,1002.25,2014,9,16,29.625,28.93877551
2014-09-17,30.625,61.875,7.4,1002.125,2014,9,17,30.625,29.20663265285714
2014-09-18,30.5,62.375,6.7125,1003.875,2014,9,18,30.625,29.767857142857142
2014-09-19,31.0,56.625,4.175,1003.5,2014,9,19,30.5,30.125
2014-09-20,31.125,55.75,4.4,1002.875,2014,9,20,31.0,30.375
2014-09-21,30.5,54.875,5.5625,1003.625,2014,9,21,31.125,30.571428571428573
2014-09-22,30.625,50.0,13.4375,1004.5,2014,9,22,30.5,30.714285714285715
2014-09-23,31.0,47.0,30.68571429,1004.285714,2014,9,23,30.625,30.767857142857142
2014-09-24,29.625,53.0,8.1,1006.25,2014,9,24,31.0,30.625
2014-09-25,30.0,52.5,9.725,1007.75,2014,9,25,29.625,30.553571428571427
2014-09-26,30.0,52.5,5.7875,1008.125,2014,9,26,30.0,30.410714285714285
2014-09-27,30.5,46.875,8.8,1009.25,2014,9,27,30.0,30.321428571428573
2014-09-28,30.25,48.875,7.175,1009.625,2014,9,28,30.5,30.285714285714285
2014-09-29,30.5,48.75,7.4125,1009.125,2014,9,29,30.25,30.267857142857142
2014-09-30,30.625,50.125,6.7125,1009.625,2014,9,30,30.5,30.214285714285715
2014-10-01,30.42857143,52.85714286,3.171428571,1010.428571,2014,10,1,30.625,30.329081632857143
2014-10-02,30.375,53.375,2.7875,1009.125,2014,10,2,30.42857143,30.382653061428574
2014-10-03,30.5,52.625,1.85,1008.0,2014,10,3,30.375,30.454081632857143
2014-10-04,31.0,53.5,0.0,1008.5,2014,10,4,30.5,30.525510204285716
2014-10-05,30.625,56.125,0.0,1010.375,2014,10,5,31.0,30.579081632857143
2014-10-06,30.625,56.75,0.0,1010.125,2014,10,6,30.625,30.596938775714285
2014-10-07,31.0,59.375,1.1625,1008.375,2014,10,7,30.625,30.650510204285716
2014-10-08,28.75,52.75,3.7125,1009.875,2014,10,8,31.0,30.410714285714285
2014-10-09,27.625,49.875,3.2375,1010.125,2014,10,9,28.75,30.017857142857142
2014-10-10,27.125,57.375,3.2375,1008.75,2014,10,10,27.625,29.535714285714285
2014-10-11,25.71428571,57.14285714,6.9375,1008.25,2014,10,11,27.125,28.780612244285717
2014-10-12,26.0,58.625,0.4625,1008.375,2014,10,12,25.71428571,28.119897958571432
2014-10-13,27.625,59.75,8.8,1009.875,2014,10,13,26.0,27.69132653
2014-10-14,24.5,67.625,5.325,1010.875,2014,10,14,27.625,26.762755101428574
2014-10-15,24.5,68.0,3.2625,1013.375,2014,10,15,24.5,26.155612244285717
2014-10-16,23.0,58.875,4.8625,1014.0,2014,10,16,24.5,25.494897958571432
2014-10-17,25.0,47.66666667,25.0125,1013.625,2014,10,17,23.0,25.19132653
2014-10-18,24.0,56.14285714,21.3,1012.875,2014,10,18,25.0,24.946428571428573
2014-10-19,23.75,57.75,4.1625,1012.625,2014,10,19,24.0,24.625
2014-10-20,24.75,55.625,4.4,1013.125,2014,10,20,23.75,24.214285714285715
2014-10-21,25.625,56.125,2.0875,1014.625,2014,10,21,24.75,24.375
2014-10-22,25.75,64.875,0.4625,1014.5,2014,10,22,25.625,24.553571428571427
2014-10-23,25.25,66.0,0.925,1012.75,2014,10,23,25.75,24.875
2014-10-24,25.5,67.5,1.85,1011.75,2014,10,24,25.25,24.946428571428573
2014-10-25,25.25,67.125,0.925,1012.375,2014,10,25,25.5,25.125
2014-10-26,25.125,65.5,2.0875,1014.875,2014,10,26,25.25,25.321428571428573
2014-10-27,24.875,62.875,1.8625,1013.75,2014,10,27,25.125,25.339285714285715
2014-10-28,25.125,64.75,2.5625,1012.0,2014,10,28,24.875,25.267857142857142
2014-10-29,24.75,65.75,1.625,1012.125,2014,10,29,25.125,25.125
2014-10-30,23.875,61.375,1.85,1014.5,2014,10,30,24.75,24.928571428571427
2014-10-31,23.375,58.25,3.7125,1013.625,2014,10,31,23.875,24.625
2014-11-01,22.5,50.875,5.325,1014.125,2014,11,1,23.375,24.232142857142858
2014-11-02,22.875,49.125,7.1875,1014.5,2014,11,2,22.5,23.910714285714285
2014-11-03,23.375,52.75,4.1625,1013.5,2014,11,3,22.875,23.696428571428573
2014-11-04,23.625,56.625,3.9375,1012.125,2014,11,4,23.375,23.482142857142858
2014-11-05,22.75,56.25,4.625,1012.375,2014,11,5,23.625,23.196428571428573
2014-11-06,23.0,56.25,6.25,1011.625,2014,11,6,22.75,23.071428571428573
2014-11-07,24.0,66.125,2.3125,1012.875,2014,11,7,23.0,23.160714285714285
2014-11-08,23.875,66.25,1.625,1014.625,2014,11,8,24.0,23.357142857142858
2014-11-09,24.125,56.375,4.1625,1015.125,2014,11,9,23.875,23.535714285714285
2014-11-10,21.375,52.125,3.475,1014.0,2014,11,10,24.125,23.25
2014-11-11,19.25,55.125,2.325,1014.75,2014,11,11,21.375,22.625
2014-11-12,19.625,52.0,2.3125,1015.875,2014,11,12,19.25,22.178571428571427
2014-11-13,18.5,50.5,3.2375,1016.5,2014,11,13,19.625,21.535714285714285
2014-11-14,18.375,43.0,7.4125,1016.375,2014,11,14,18.5,20.732142857142858
2014-11-15,18.625,44.75,2.775,1014.875,2014,11,15,18.375,19.982142857142858
2014-11-16,18.25,47.625,2.55,1015.375,2014,11,16,18.625,19.142857142857142
2014-11-17,17.75,51.75,2.775,1016.125,2014,11,17,18.25,18.625
2014-11-18,17.625,53.0,2.0875,1017.875,2014,11,18,17.75,18.392857142857142
2014-11-19,17.5,58.125,1.1625,1016.5,2014,11,19,17.625,18.089285714285715
2014-11-20,20.375,54.625,3.025,1013.375,2014,11,20,17.5,18.357142857142858
2014-11-21,18.25,62.125,3.2375,1012.75,2014,11,21,20.375,18.339285714285715
2014-11-22,19.875,58.875,1.625,1011.375,2014,11,22,18.25,18.517857142857142
2014-11-23,17.125,57.375,1.3875,1014.625,2014,11,23,19.875,18.357142857142858
2014-11-24,16.875,52.25,4.175,1016.0,2014,11,24,17.125,18.232142857142858
2014-11-25,16.5,51.5,2.55,1014.875,2014,11,25,16.875,18.071428571428573
2014-11-26,19.625,51.0,5.55,1009.875,2014,11,26,16.5,18.375
2014-11-27,18.125,63.875,0.0,1011.75,2014,11,27,19.625,18.053571428571427
2014-11-28,19.375,67.375,0.0,1012.5,2014,11,28,18.125,18.214285714285715
2014-11-29,20.25,67.625,0.0,1012.375,2014,11,29,19.375,18.267857142857142
2014-11-30,19.75,54.75,2.55,1014.0,2014,11,30,20.25,18.642857142857142
2014-12-01,20.0,42.625,8.8,1013.75,2014,12,1,19.75,19.089285714285715
2014-12-02,21.375,47.625,7.875,1012.75,2014,12,2,20.0,19.785714285714285
2014-12-03,25.0,66.57142857,11.37142857,1007.0,2014,12,3,21.375,20.553571428571427
2014-12-04,21.25,68.875,4.8625,1010.375,2014,12,4,25.0,21.0
2014-12-05,17.75,59.875,2.55,1017.125,2014,12,5,21.25,20.767857142857142
2014-12-06,18.25,48.875,4.8625,1016.375,2014,12,6,17.75,20.482142857142858
2014-12-07,17.25,48.375,4.8625,1014.75,2014,12,7,18.25,20.125
2014-12-08,17.0,49.875,2.775,1015.0,2014,12,8,17.25,19.696428571428573
2014-12-09,15.28571429,67.57142857,0.0,1016.857143,2014,12,9,17.0,18.826530612857145
2014-12-10,21.5,65.5,4.8625,1010.5,2014,12,10,15.28571429,18.32653061285714
2014-12-11,19.625,70.5,3.25,1011.625,2014,12,11,21.5,18.094387755714287
2014-12-12,17.5,65.625,0.4625,1014.375,2014,12,12,19.625,18.05867347
2014-12-13,16.0,71.875,8.8,1016.125,2014,12,13,17.5,17.73724489857143
2014-12-14,16.875,86.625,3.95,1014.5,2014,12,14,16.0,17.68367347
2014-12-15,16.625,75.75,2.325,1016.125,2014,12,15,16.875,17.63010204142857
2014-12-16,17.75,72.375,7.425,1017.375,2014,12,16,16.625,17.982142857142858
2014-12-17,12.875,72.125,6.4875,1020.25,2014,12,17,17.75,16.75
2014-12-18,11.75,79.75,3.0125,1021.375,2014,12,18,12.875,15.625
2014-12-19,11.75,81.75,0.4625,1022.125,2014,12,19,11.75,14.803571428571429
2014-12-20,11.25,77.0,5.8,1018.75,2014,12,20,11.75,14.125
2014-12-21,9.5,79.125,0.925,1018.0,2014,12,21,11.25,13.071428571428571
2014-12-22,9.375,85.0,1.3875,1017.125,2014,12,22,9.5,12.035714285714286
2014-12-23,9.625,78.625,1.625,1017.875,2014,12,23,9.375,10.875
2014-12-24,9.875,83.0,3.475,1021.25,2014,12,24,9.625,10.446428571428571
2014-12-25,9.25,81.125,8.1,1020.125,2014,12,25,9.875,10.089285714285714
2014-12-26,10.75,77.0,7.6375,1017.75,2014,12,26,9.25,9.946428571428571
2014-12-27,10.375,69.0,2.775,1018.625,2014,12,27,10.75,9.821428571428571
2014-12-28,9.0,86.0,0.7,1019.75,2014,12,28,10.375,9.75
2014-12-29,11.125,72.625,1.3875,1017.25,2014,12,29,9.0,10.0
2014-12-30,11.625,70.625,2.55,1014.625,2014,12,30,11.125,10.285714285714286
2014-12-31,12.375,67.125,2.7875,1016.875,2014,12,31,11.625,10.642857142857142
2015-01-01,14.75,72.0,0.925,1017.5,2015,1,1,12.375,11.428571428571429
2015-01-02,14.875,96.625,3.0125,1017.875,2015,1,2,14.75,12.017857142857142
2015-01-03,15.125,92.0,0.925,1017.375,2015,1,3,14.875,12.696428571428571
2015-01-04,14.125,78.75,9.5125,1019.625,2015,1,4,15.125,13.428571428571429
2015-01-05,14.0,69.375,15.05,1016.0,2015,1,5,14.125,13.839285714285714
2015-01-06,12.0,79.875,4.4,1015.5,2015,1,6,14.0,13.892857142857142
2015-01-07,9.625,86.0,3.9375,1016.625,2015,1,7,12.0,13.5
2015-01-08,10.0,87.875,3.4875,1019.125,2015,1,8,9.625,12.821428571428571
2015-01-09,10.625,80.625,1.625,1020.125,2015,1,9,10.0,12.214285714285714
2015-01-10,11.125,73.125,4.4125,1018.875,2015,1,10,10.625,11.642857142857142
2015-01-11,11.0,80.75,4.8625,1019.125,2015,1,11,11.125,11.196428571428571
2015-01-12,10.625,79.5,0.925,1019.5,2015,1,12,11.0,10.714285714285714
2015-01-13,12.25,77.875,4.875,1017.125,2015,1,13,10.625,10.75
2015-01-14,12.0,82.25,5.1,1017.5,2015,1,14,12.25,11.089285714285714
2015-01-15,12.375,79.125,0.925,1019.375,2015,1,15,12.0,11.428571428571429
2015-01-16,13.0,78.125,4.6375,1019.25,2015,1,16,12.375,11.767857142857142
2015-01-17,13.5,76.625,1.8625,1019.25,2015,1,17,13.0,12.107142857142858
2015-01-18,13.0,73.875,2.55,1018.75,2015,1,18,13.5,12.392857142857142
2015-01-19,13.75,78.0,1.85,1018.875,2015,1,19,13.0,12.839285714285714
2015-01-20,13.375,74.375,7.1875,1020.0,2015,1,20,13.75,13.0
2015-01-21,13.25,73.375,3.7,1021.0,2015,1,21,13.375,13.178571428571429
2015-01-22,12.625,94.125,3.2375,1020.625,2015,1,22,13.25,13.214285714285714
2015-01-23,14.625,85.0,1.1625,1020.0,2015,1,23,12.625,13.446428571428571
2015-01-24,12.375,86.25,9.7375,1020.75,2015,1,24,14.625,13.285714285714286
2015-01-25,13.25,77.75,4.1625,1020.375,2015,1,25,12.375,13.321428571428571
2015-01-26,13.75,88.125,0.925,1019.875,2015,1,26,13.25,13.321428571428571
2015-01-27,13.25,74.25,5.3375,1019.333333,2015,1,27,13.75,13.303571428571429
2015-01-28,11.71428571,67.0,27.775,1018.25,2015,1,28,13.25,13.084183672857142
2015-01-29,11.5,67.5,3.9375,1019.75,2015,1,29,11.71428571,12.923469387142857
2015-01-30,12.75,56.125,12.0375,1020.375,2015,1,30,11.5,12.655612244285715
2015-01-31,13.75,57.625,9.025,1017.875,2015,1,31,12.75,12.852040815714286
2015-02-01,15.0,65.25,5.1,1017.75,2015,2,1,13.75,13.102040815714286
2015-02-02,17.375,63.875,11.8125,1017.5,2015,2,2,15.0,13.619897958571428
2015-02-03,16.75,71.25,7.175,1020.5,2015,2,3,17.375,14.119897958571428
2015-02-04,14.625,81.125,9.25,1022.0,2015,2,4,16.75,14.535714285714286
2015-02-05,14.625,62.875,7.4,1019.25,2015,2,5,14.625,14.982142857142858
2015-02-06,15.125,62.625,3.0125,1019.0,2015,2,6,14.625,15.321428571428571
2015-02-07,15.875,67.625,1.85,1017.0,2015,2,7,15.125,15.625
2015-02-08,16.625,63.875,4.4125,1017.375,2015,2,8,15.875,15.857142857142858
2015-02-09,16.875,63.5,5.55,1019.75,2015,2,9,16.625,15.785714285714286
2015-02-10,15.75,64.0,4.625,1019.75,2015,2,10,16.875,15.642857142857142
2015-02-11,16.0,66.625,1.85,1017.125,2015,2,11,15.75,15.839285714285714
2015-02-12,15.5,69.625,6.025,1016.125,2015,2,12,16.0,15.964285714285714
2015-02-13,17.25,59.0,6.725,1012.625,2015,2,13,15.5,16.267857142857142
2015-02-14,19.375,63.125,4.1625,1009.625,2015,2,14,17.25,16.767857142857142
2015-02-15,18.875,70.125,1.3875,1012.625,2015,2,15,19.375,17.089285714285715
2015-02-16,20.625,71.25,10.425,1013.625,2015,2,16,18.875,17.625
2015-02-17,21.14285714,72.57142857,5.028571429,1011.857143,2015,2,17,20.625,18.39540816285714
2015-02-18,21.25,72.875,5.1,1011.75,2015,2,18,21.14285714,19.14540816285714
2015-02-19,22.75,73.5,7.65,1012.0,2015,2,19,21.25,20.181122448571426
2015-02-20,22.75,67.125,7.1875,1013.875,2015,2,20,22.75,20.966836734285714
2015-02-21,21.875,63.5,11.3375,1014.125,2015,2,21,22.75,21.32397959142857
2015-02-22,22.14285714,58.85714286,14.8125,1013.375,2015,2,22,21.875,21.790816325714285
2015-02-23,21.5,74.375,3.025,1014.25,2015,2,23,22.14285714,21.915816325714285
2015-02-24,22.875,72.375,6.0375,1010.625,2015,2,24,21.5,22.163265305714287
2015-02-25,23.125,58.625,6.5,1008.5,2015,2,25,22.875,22.431122448571433
2015-02-26,20.0,34.375,6.7125,1009.875,2015,2,26,23.125,22.038265305714287
2015-02-27,19.25,43.125,5.8,1013.0,2015,2,27,20.0,21.538265305714287
2015-02-28,21.25,45.5,6.95,1013.0,2015,2,28,19.25,21.448979591428575
2015-03-01,17.375,92.75,14.8125,1011.125,2015,3,1,21.25,20.767857142857142
2015-03-02,17.5,89.875,6.725,1012.5,2015,3,2,17.375,20.196428571428573
2015-03-03,16.25,82.5,5.5625,1013.75,2015,3,3,17.5,19.25
2015-03-04,16.75,69.25,6.7125,1014.0,2015,3,4,16.25,18.339285714285715
2015-03-05,18.75,64.0,3.7,1015.75,2015,3,5,16.75,18.160714285714285
2015-03-06,20.0,62.375,5.0875,1016.375,2015,3,6,18.75,18.267857142857142
2015-03-07,18.375,80.375,4.175,1013.714286,2015,3,7,20.0,17.857142857142858
2015-03-08,19.5,74.125,7.8875,1015.375,2015,3,8,18.375,18.160714285714285
2015-03-09,18.125,54.25,12.2625,1021.0,2015,3,9,19.5,18.25
2015-03-10,17.75,68.5,8.5625,1019.125,2015,3,10,18.125,18.464285714285715
2015-03-11,18.25,69.875,6.025,1018.125,2015,3,11,17.75,18.678571428571427
2015-03-12,20.5,63.375,5.325,1017.0,2015,3,12,18.25,18.928571428571427
2015-03-13,21.375,65.25,4.175,1014.75,2015,3,13,20.5,19.125
2015-03-14,21.5,64.625,7.875,1015.125,2015,3,14,21.375,19.571428571428573
2015-03-15,17.625,89.125,11.575,1015.5,2015,3,15,21.5,19.303571428571427
2015-03-16,19.85714286,81.85714286,8.5625,1017.375,2015,3,16,17.625,19.551020408571425
2015-03-17,20.875,70.375,13.2,1015.875,2015,3,17,19.85714286,19.997448979999998
2015-03-18,20.25,69.625,12.2625,1013.5,2015,3,18,20.875,20.283163265714283
2015-03-19,21.125,66.0,5.3375,1014.875,2015,3,19,20.25,20.372448979999998
2015-03-20,22.5,65.75,9.025,1014.875,2015,3,20,21.125,20.533163265714283
2015-03-21,24.875,60.5,5.7875,1014.875,2015,3,21,22.5,21.01530612285714
2015-03-22,25.125,64.0,10.2,1012.0,2015,3,22,24.875,22.086734694285713
2015-03-23,24.75,65.75,7.6375,1010.0,2015,3,23,25.125,22.785714285714285
2015-03-24,25.75,65.5,1.3875,1010.25,2015,3,24,24.75,23.482142857142858
2015-03-25,26.625,65.625,2.55,1011.857143,2015,3,25,25.75,24.392857142857142
2015-03-26,28.5,54.375,9.2625,1013.0,2015,3,26,26.625,25.446428571428573
2015-03-27,27.375,51.375,7.65,1012.0,2015,3,27,28.5,26.142857142857142
2015-03-28,27.0,53.625,3.7125,1009.625,2015,3,28,27.375,26.446428571428573
2015-03-29,25.0,52.75,13.1875,1008.625,2015,3,29,27.0,26.428571428571427
2015-03-30,23.5,66.25,14.8125,1010.375,2015,3,30,25.0,26.25
2015-03-31,25.25,64.875,3.7,1010.142857,2015,3,31,23.5,26.178571428571427
2015-04-01,26.42857143,59.71428571,6.7125,1007.5,2015,4,1,25.25,26.150510204285716
2015-04-02,28.71428571,45.28571429,10.175,1004.625,2015,4,2,26.42857143,26.181122448571433
2015-04-03,24.5,71.125,6.9625,1004.75,2015,4,3,28.71428571,25.770408162857144
2015-04-04,21.0,77.5,1.3875,1005.25,2015,4,4,24.5,24.913265305714287
2015-04-05,23.57142857,67.71428571,17.6,1007.75,2015,4,5,21.0,24.709183672857144
2015-04-06,25.0,60.125,2.775,1007.75,2015,4,6,23.57142857,24.92346938714286
2015-04-07,23.75,62.125,9.7375,1010.25,2015,4,7,25.0,24.709183672857144
2015-04-08,25.625,50.375,6.7125,1012.0,2015,4,8,23.75,24.594387754285716
2015-04-09,26.0,52.875,9.0375,1010.5,2015,4,9,25.625,24.20663265285714
2015-04-10,27.125,52.25,6.25,1008.5,2015,4,10,26.0,24.58163265285714
2015-04-11,28.25,44.875,8.1,1008.375,2015,4,11,27.125,25.617346938571426
2015-04-12,24.375,63.0,5.325,1012.375,2015,4,12,28.25,25.732142857142858
2015-04-13,24.75,70.875,6.95,1013.75,2015,4,13,24.375,25.696428571428573
2015-04-14,26.25,62.75,3.0125,1012.75,2015,4,14,24.75,26.053571428571427
2015-04-15,27.625,59.25,5.7875,1012.875,2015,4,15,26.25,26.339285714285715
2015-04-16,25.25,58.25,8.1125,1013.875,2015,4,16,27.625,26.232142857142858
2015-04-17,28.125,48.75,8.3375,1007.125,2015,4,17,25.25,26.375
2015-04-18,30.125,44.5,5.5625,1002.375,2015,4,18,28.125,26.642857142857142
2015-04-19,32.125,41.0,4.175,1003.875,2015,4,19,30.125,27.75
2015-04-20,32.875,37.875,7.1875,1005.75,2015,4,20,32.125,28.910714285714285
2015-04-21,31.75,28.5,11.1125,1005.625,2015,4,21,32.875,29.696428571428573
2015-04-22,30.75,30.25,11.35,1003.125,2015,4,22,31.75,30.142857142857142
2015-04-23,30.75,33.0,8.1,1004.0,2015,4,23,30.75,30.928571428571427
2015-04-24,31.125,39.5,2.55,1004.375,2015,4,24,30.75,31.357142857142858
2015-04-25,30.5,43.125,12.975,1005.875,2015,4,25,31.125,31.410714285714285
2015-04-26,28.75,51.125,15.7375,1008.0,2015,4,26,30.5,30.928571428571427
2015-04-27,30.125,53.0,17.5875,1006.75,2015,4,27,28.75,30.535714285714285
2015-04-28,31.0,48.25,12.5125,1004.5,2015,4,28,30.125,30.428571428571427
2015-04-29,31.25,47.25,9.025,1005.0,2015,4,29,31.0,30.5
2015-04-30,32.625,44.75,15.05,1004.0,2015,4,30,31.25,30.767857142857142
2015-05-01,31.25,43.5,5.3375,1005.875,2015,5,1,32.625,30.785714285714285
2015-05-02,30.125,40.25,4.4,1006.25,2015,5,2,31.25,30.732142857142858
2015-05-03,31.0,39.25,3.0125,1006.625,2015,5,3,30.125,31.053571428571427
2015-05-04,30.875,39.25,3.9375,1006.625,2015,5,4,31.0,31.160714285714285
2015-05-05,32.125,31.125,7.65,1003.875,2015,5,5,30.875,31.321428571428573
2015-05-06,34.125,22.0,11.3625,1001.875,2015,5,6,32.125,31.732142857142858
2015-05-07,35.42857143,13.42857143,15.34285714,1003.571429,2015,5,7,34.125,32.13265306142857
2015-05-08,34.125,22.375,12.275,1003.25,2015,5,8,35.42857143,32.543367347142855
2015-05-09,35.125,27.0,8.3375,1001.625,2015,5,9,34.125,33.25765306142857
2015-05-10,35.125,25.0,6.9625,1001.375,2015,5,10,35.125,33.846938775714285
2015-05-11,34.0,32.625,10.8875,1003.625,2015,5,11,35.125,34.293367347142855
2015-05-12,33.125,46.0,6.0375,1004.875,2015,5,12,34.0,34.43622449
2015-05-13,27.75,61.0,6.7125,1006.125,2015,5,13,33.125,33.525510204285716
2015-05-14,29.625,49.625,4.4125,1007.25,2015,5,14,27.75,32.69642857142857
2015-05-15,28.5,52.125,7.175,1006.5,2015,5,15,29.625,31.892857142857142
2015-05-16,30.0,51.625,4.1625,1003.25,2015,5,16,28.5,31.160714285714285
2015-05-17,33.25,40.375,8.35,1001.125,2015,5,17,30.0,30.892857142857142
2015-05-18,35.375,35.75,5.5625,1000.0,2015,5,18,33.25,31.089285714285715
2015-05-19,31.5,44.0,14.8125,1002.125,2015,5,19,35.375,30.857142857142858
2015-05-20,33.125,31.625,14.6,1002.0,2015,5,20,31.5,31.625
2015-05-21,35.625,24.625,11.3375,1000.375,2015,5,21,33.125,32.482142857142854
2015-05-22,36.25,19.5,12.5125,998.125,2015,5,22,35.625,33.589285714285715
2015-05-23,37.375,21.75,12.725,996.125,2015,5,23,36.25,34.642857142857146
2015-05-24,36.0,29.25,5.1,997.375,2015,5,24,37.375,35.035714285714285
2015-05-25,37.75,22.25,10.875,996.875,2015,5,25,36.0,35.375
2015-05-26,35.25,26.625,17.125,1001.5,2015,5,26,37.75,35.910714285714285
2015-05-27,33.75,20.5,6.7125,1001.25,2015,5,27,35.25,36.0
2015-05-28,34.75,29.5,8.3375,1000.625,2015,5,28,33.75,35.875
2015-05-29,35.125,27.25,8.125,1001.625,2015,5,29,34.75,35.714285714285715
2015-05-30,32.25,38.75,12.2625,1003.875,2015,5,30,35.125,34.982142857142854
2015-05-31,34.25,25.0,14.5875,1001.75,2015,5,31,32.25,34.732142857142854
2015-06-01,29.375,41.75,12.5125,1003.25,2015,6,1,34.25,33.535714285714285
2015-06-02,31.625,39.25,8.575,1003.5,2015,6,2,29.375,33.017857142857146
2015-06-03,28.625,50.5,6.725,1004.625,2015,6,3,31.625,32.285714285714285
2015-06-04,31.875,48.375,4.8625,1004.0,2015,6,4,28.625,31.875
2015-06-05,32.625,39.875,6.0125,1003.5,2015,6,5,31.875,31.517857142857142
2015-06-06,33.375,39.75,7.8625,1001.375,2015,6,6,32.625,31.678571428571427
2015-06-07,35.0,36.25,7.175,999.25,2015,6,7,33.375,31.785714285714285
2015-06-08,36.5,33.0,6.25,998.875,2015,6,8,35.0,32.80357142857143
2015-06-09,37.625,23.875,18.75,998.875,2015,6,9,36.5,33.660714285714285
2015-06-10,36.625,32.28571429,18.05,999.625,2015,6,10,37.625,34.80357142857143
2015-06-11,35.625,34.75,18.2875,1000.0,2015,6,11,36.625,35.339285714285715
2015-06-12,35.875,34.625,12.7375,998.5,2015,6,12,35.625,35.80357142857143
2015-06-13,31.125,48.125,10.1875,998.8571429,2015,6,13,35.875,35.482142857142854
2015-06-14,27.0,77.625,3.95,1000.285714,2015,6,14,31.125,34.339285714285715
2015-06-15,31.0,60.75,3.0125,999.5714286,2015,6,15,27.0,33.55357142857143
2015-06-16,32.375,52.125,2.7875,999.1428571,2015,6,16,31.0,32.80357142857143
2015-06-17,33.875,49.75,3.25,998.0,2015,6,17,32.375,32.410714285714285
2015-06-18,35.125,45.125,3.0125,997.625,2015,6,18,33.875,32.339285714285715
2015-06-19,35.875,46.75,8.575,996.25,2015,6,19,35.125,32.339285714285715
2015-06-20,33.125,48.5,12.975,997.875,2015,6,20,35.875,32.625
2015-06-21,30.375,63.625,8.1125,998.125,2015,6,21,33.125,33.107142857142854
2015-06-22,32.125,59.5,4.4,995.625,2015,6,22,30.375,33.267857142857146
2015-06-23,31.5,61.625,6.0125,995.0,2015,6,23,32.125,33.142857142857146
2015-06-24,37.25,63.875,6.5,995.375,2015,6,24,31.5,33.625
2015-06-25,26.625,82.75,6.2625,994.75,2015,6,25,37.25,32.410714285714285
2015-06-26,31.125,54.25,11.5625,995.25,2015,6,26,26.625,31.732142857142858
2015-06-27,32.625,48.25,14.1125,997.125,2015,6,27,31.125,31.660714285714285
2015-06-28,34.25,47.5,9.0375,1000.285714,2015,6,28,32.625,32.214285714285715
2015-06-29,31.125,56.625,11.5625,1003.625,2015,6,29,34.25,32.07142857142857
2015-06-30,30.875,58.625,9.9625,1002.625,2015,6,30,31.125,31.982142857142858
2015-07-01,32.0,53.25,4.175,1001.875,2015,7,1,30.875,31.232142857142858
2015-07-02,33.75,45.875,6.95,1001.125,2015,7,2,32.0,32.25
2015-07-03,33.0,49.0,14.35,999.625,2015,7,3,33.75,32.517857142857146
2015-07-04,34.125,51.5,16.9,997.5,2015,7,4,33.0,32.732142857142854
2015-07-05,35.71428571,47.28571429,14.01428571,995.4285714,2015,7,5,34.125,32.94132653
2015-07-06,27.875,83.25,9.275,997.875,2015,7,6,35.71428571,32.47704081571428
2015-07-07,28.125,86.125,1.85,998.125,2015,7,7,27.875,32.084183672857144
2015-07-08,31.25,72.0,2.775,998.625,2015,7,8,28.125,31.977040815714282
2015-07-09,29.625,77.25,2.55,998.625,2015,7,9,31.25,31.38775510142857
2015-07-10,26.625,92.125,6.025,998.75,2015,7,10,29.625,30.477040815714282
2015-07-11,25.5,98.0,3.2375,999.3333333,2015,7,11,26.625,29.244897958571425
2015-07-12,25.5,94.75,7.425,998.625,2015,7,12,25.5,27.785714285714285
2015-07-13,29.875,73.125,4.8625,1000.625,2015,7,13,25.5,28.071428571428573
2015-07-14,30.875,67.875,10.875,997.8571429,2015,7,14,29.875,28.464285714285715
2015-07-15,33.375,52.875,17.1375,993.75,2015,7,15,30.875,28.767857142857142
2015-07-16,31.75,61.375,13.4375,994.75,2015,7,16,33.375,29.071428571428573
2015-07-17,30.75,75.625,4.4,997.25,2015,7,17,31.75,29.660714285714285
2015-07-18,29.5,78.875,4.175,998.0,2015,7,18,30.75,30.232142857142858
2015-07-19,30.125,70.0,0.7,997.625,2015,7,19,29.5,30.892857142857142
2015-07-20,29.125,78.0,4.8625,999.125,2015,7,20,30.125,30.785714285714285
2015-07-21,31.375,69.25,8.125,1000.0,2015,7,21,29.125,30.857142857142858
2015-07-22,32.25,64.125,7.875,1001.125,2015,7,22,31.375,30.696428571428573
2015-07-23,32.125,64.875,8.575,1001.75,2015,7,23,32.25,30.75
2015-07-24,32.0,64.75,6.7125,1001.0,2015,7,24,32.125,30.928571428571427
2015-07-25,30.85714286,71.0,19.9125,998.5714286,2015,7,25,32.0,31.12244898
2015-07-26,30.0,71.625,16.8875,998.875,2015,7,26,30.85714286,31.10459183714286
2015-07-27,29.625,69.0,11.3375,1000.285714,2015,7,27,30.0,31.17602040857143
2015-07-28,29.5,61.0,11.5875,1000.125,2015,7,28,29.625,30.908163265714286
2015-07-29,28.5,68.125,10.875,998.0,2015,7,29,29.5,30.37244898
